λ python main.py
2023-10-03 20:19:37,573(main) INFO: starting...
2023-10-03 20:19:43,061(main) INFO: processing start... models: 11 cv iters: 2 filter: none
306 (306, 180, 180, 1)
54 (54, 180, 180, 1)
56 (56, 180, 180, 1)
2023-10-03 20:58:24,318(main) INFO: {'run_num': 1, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 1, 'filter': 'none', 'cancer_ratio_train': 0.53, 'cancer_ratio_test': 0.46, 'accuracy': 0.54, 'train_dataset_size': 56, 'test_dataset_size': 306, 'learning_rate': 0.01, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 29}
2023-10-06 06:36:01,236(main) INFO: {'run_num': 201, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.58, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 15}
2023-10-06 06:57:40,443(main) INFO: {'run_num': 202, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.58, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 43}
2023-10-06 07:08:18,869(main) INFO: {'run_num': 203, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-06 07:18:27,752(main) INFO: {'run_num': 204, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 07:26:58,736(main) INFO: {'run_num': 205, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.75, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 17}
2023-10-06 07:37:09,530(main) INFO: {'run_num': 206, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 07:47:55,706(main) INFO: {'run_num': 207, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-06 07:58:08,181(main) INFO: {'run_num': 208, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 08:08:36,036(main) INFO: {'run_num': 209, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 08:38:08,075(main) INFO: {'run_num': 210, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.62, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 11}
2023-10-06 09:13:42,355(main) INFO: {'run_num': 211, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 23}
2023-10-06 09:45:37,227(main) INFO: {'run_num': 212, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.72, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 15}
2023-10-06 10:06:31,470(main) INFO: {'run_num': 213, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 41}
2023-10-06 10:16:50,655(main) INFO: {'run_num': 214, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.81, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 10:27:04,238(main) INFO: {'run_num': 215, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.75, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 10:35:35,053(main) INFO: {'run_num': 216, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.79, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 17}
2023-10-06 10:46:13,622(main) INFO: {'run_num': 217, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 10:57:24,854(main) INFO: {'run_num': 218, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.75, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 22}
2023-10-06 11:08:18,961(main) INFO: {'run_num': 219, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 11:18:57,800(main) INFO: {'run_num': 220, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 8, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 11:50:01,033(main) INFO: {'run_num': 221, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 14}
2023-10-06 12:26:49,092(main) INFO: {'run_num': 222, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 25}
2023-10-06 12:58:15,824(main) INFO: {'run_num': 223, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.47, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 14}
2023-10-06 13:19:17,107(main) INFO: {'run_num': 224, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.62, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 42}
2023-10-06 13:30:10,768(main) INFO: {'run_num': 225, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-06 13:40:18,316(main) INFO: {'run_num': 226, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 13:48:26,948(main) INFO: {'run_num': 227, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.68, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 16}
2023-10-06 13:58:47,931(main) INFO: {'run_num': 228, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 14:09:37,637(main) INFO: {'run_num': 229, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-06 14:20:01,270(main) INFO: {'run_num': 230, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 14:30:19,363(main) INFO: {'run_num': 231, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 14:59:04,097(main) INFO: {'run_num': 232, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.64, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 9}
2023-10-06 15:32:51,694(main) INFO: {'run_num': 233, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-06 16:02:30,662(main) INFO: {'run_num': 234, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.57, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 11}
2023-10-06 16:22:12,892(main) INFO: {'run_num': 235, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.57, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 39}
2023-10-06 16:32:28,644(main) INFO: {'run_num': 236, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.79, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 16:42:36,818(main) INFO: {'run_num': 237, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 16:50:57,845(main) INFO: {'run_num': 238, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.83, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 16}
2023-10-06 17:01:29,085(main) INFO: {'run_num': 239, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.81, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 17:12:26,804(main) INFO: {'run_num': 240, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.77, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 21}
2023-10-06 17:22:56,177(main) INFO: {'run_num': 241, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 17:33:11,374(main) INFO: {'run_num': 242, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 16, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 18:01:34,489(main) INFO: {'run_num': 243, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 8}
2023-10-06 18:36:58,078(main) INFO: {'run_num': 244, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 22}
2023-10-06 19:06:34,596(main) INFO: {'run_num': 245, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.47, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 11}
2023-10-06 19:26:29,919(main) INFO: {'run_num': 246, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.53, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 39}
2023-10-06 19:36:41,498(main) INFO: {'run_num': 247, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.45, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 19:46:30,275(main) INFO: {'run_num': 248, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 19}
2023-10-06 19:54:34,836(main) INFO: {'run_num': 249, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.74, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 16}
2023-10-06 20:04:41,194(main) INFO: {'run_num': 250, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 20:15:17,258(main) INFO: {'run_num': 251, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 21}
2023-10-06 20:25:26,465(main) INFO: {'run_num': 252, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 20:35:36,980(main) INFO: {'run_num': 253, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'Adam', 'elapsed_mins': 20}
2023-10-06 21:02:45,018(main) INFO: {'run_num': 254, 'total_runs': 264, 'model_name': 'VGG16', 'model_num': 1, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.64, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 6}
2023-10-06 21:35:40,566(main) INFO: {'run_num': 255, 'total_runs': 264, 'model_name': 'VGG19', 'model_num': 2, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 17}
2023-10-06 22:05:32,747(main) INFO: {'run_num': 256, 'total_runs': 264, 'model_name': 'ResNet50', 'model_num': 3, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 11}
2023-10-06 22:25:16,872(main) INFO: {'run_num': 257, 'total_runs': 264, 'model_name': 'denseNet201', 'model_num': 4, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 39}
2023-10-06 22:35:20,953(main) INFO: {'run_num': 258, 'total_runs': 264, 'model_name': 'denseNet121', 'model_num': 5, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.79, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 22:45:08,452(main) INFO: {'run_num': 259, 'total_runs': 264, 'model_name': 'cnn1', 'model_num': 6, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.62, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-06 22:53:08,012(main) INFO: {'run_num': 260, 'total_runs': 264, 'model_name': 'cnn2', 'model_num': 7, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.79, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 15}
2023-10-06 23:03:07,001(main) INFO: {'run_num': 261, 'total_runs': 264, 'model_name': 'cnn3', 'model_num': 8, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.57, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-06 23:13:33,615(main) INFO: {'run_num': 262, 'total_runs': 264, 'model_name': 'cnn4', 'model_num': 9, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.77, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
2023-10-06 23:23:33,252(main) INFO: {'run_num': 263, 'total_runs': 264, 'model_name': 'cnn5', 'model_num': 10, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 19}
2023-10-06 23:33:38,644(main) INFO: {'run_num': 264, 'total_runs': 264, 'model_name': 'cnn6', 'model_num': 11, 'iter_num': 2, 'filter': 'none', 'cancer_ratio_train': 0.51, 'cancer_ratio_test': 0.55, 'accuracy': 0.55, 'train_dataset_size': 53, 'test_dataset_size': 306, 'learning_rate': 0.005, 'batch_size': 32, 'optimizer': 'SDG', 'elapsed_mins': 20}
